name,primary_url,scanner,desc,package_id,application_id,last_updated,has_downloads,confidence,usefulness,status,evidence_strength,release_url,release_tag,artifact_quality,fork_parent,fork_ahead_by,fork_behind_by,fork_meaningfully_ahead,apk_assets,aab_assets,universal_apk_assets,split_apk_assets,checksum_assets,evidence
Sui,https://github.com/RikkaApps/Sui,github_code,Modern super user interface implementation on Android.,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" language:Java :: module/src/main/java/rikka/sui/shell/Shell.java"
Sui,https://github.com/XiaoTong6666/Sui,github_code,Modern super user interface implementation on Android.,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" language:Java :: module/src/main/java/rikka/sui/server/userservice/Starter.java"
system_shell_2,https://github.com/wr3cckl3ss/system_shell_2,github_code,SMT Shell with a twist! Fully updated and upgraded.,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuBinderWrapper"" language:Java :: smtshell/app/src/main/java/com/samsung/SMT/lang/smtshell/shizuku/ShizukuSystemServerApi.java"
SystemUI Tuner,https://github.com/zacharee/Tweaker,fdroid,"<p>For some reason, a lot of manufacturers seem to have a problem with us customizing our own devices, to the point where some disable the built-in Android System UI Tuner.</p> <p>This app aims to fix that problem, by providing a replacement. For the most part, this is a replica of Android’s System UI Tuner; however, there are a few extra goodies that Android’s solution doesn’t include by default.</p> <p>Using this app you can:</p><ul> <li>Control which icons appear in your status bar (not every toggle will work on every device).</li> <li>Customize Demo Mode.</li> <li>Control the importance level of notifications (7.0+; doesn’t work well on Samsung).</li> <li>Enable some hidden features of Android.</li> <li>Toggle Immersive Mode.</li> <li>Change Quick Settings options (TouchWiz 7.0 users can change the grid size).</li> <li>Customize animation speeds.</li> <li>And so much more.</li></ul> <p>Most features should work on most devices. Heavily customized OEM versions of Android (such as TouchWiz/Samsung Experience/One UI, EMUI, MIUI, etc) will have fewer available. There is nothing that can be done about this.</p> <p>If Night Mode gave you a black screen, run this ADB command: <code>adb shell settings delete secure ui_night_mode</code></p> <p><b>PLEASE <a href='https://github.com/zacharee/Tweaker/blob/master/app/src/main/assets/terms.md' target='_blank' rel='nofollow noopener'>READ THIS BEFORE INSTALLING!</a></b></p> <ul> <li>SAMSUNG USERS ON ANDROID NOUGAT (7) and OREO (8) <a href='https://forum.xda-developers.com/showpost.php?p=72413941&amp;postcount=283' target='_blank' rel='nofollow noopener'>READ THIS</a></li> <li><a href='https://zwander.dev/dialog-systemuitunersystemsettingsadd-on' target='_blank' rel='nofollow noopener'>Add-on</a> for writing to Settings.System without root or Shizuku</li></ul> <p>UNLESS YOU ARE ON ANDROID 11 OR HIGHER, USING ADB REQUIRES A COMPUTER!</p> <p>SystemUI Tuner is not magic! It simply exposes some hidden options in Android. Different manufacturers may remove or change these options, which SystemUI Tuner CANNOT work around. You need to grant some permissions to the app via ADB. ADB Commands for more convenient copy-paste (ADB is not root):</p> <pre><code>adb shell pm grant com.zacharee1.systemuituner android.permission.WRITE_SECURE_SETTINGS adb shell pm grant com.zacharee1.systemuituner android.permission.PACKAGE_USAGE_STATS adb shell pm grant com.zacharee1.systemuituner android.permission.DUMP</code></pre>",com.zacharee1.systemuituner,,2024-02-10T00:00:00+00:00,True,high,medium,new,weak,https://github.com/zacharee/Tweaker,,unknown,,0,0,False,,,,,,"SystemUI Tuner view and modify hidden settings on Android devices <p>For some reason, a lot of manufacturers seem to have a problem with us customizing our own devices, to the point where some disable the built-in Android System UI Tuner.</p>
<p>This app aims to fix that problem, by providing a repl"
TAM,https://github.com/lalakii/TAM,github_code,Android App调用系统API开启/关闭飞行模式，需要Shizuku，需要Shizuku，需要Shizuku！https://github.com/RikkaApps/Shizuku/releases,,,2026-03-23T17:55:35+00:00,True,high,high,new,strong,https://github.com/lalakii/TAM/releases/tag/2.0,2.0,installable,,0,0,False,tam.apk,,,,,"""ShizukuBinderWrapper"" language:Java :: app/src/main/java/com/iamverycute/air/AirModeActivity.java"
TapTap,https://github.com/KieronQuinn/TapTap,github_code,Port of the double tap on back of device feature from Android 12 to any Android 7.0+ device,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuProvider"" language:Kotlin :: app/src/main/java/com/kieronquinn/app/taptap/ui/screens/settings/nativemode/SettingsNativeModeViewModel.kt"
Taskbar,https://github.com/farmerbb/Taskbar,github_code,PC-style productivity for Android,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuProvider"" language:Java :: app/src/playstore/java/com/farmerbb/taskbar/activity/EnableAdditionalSettingsActivityBase.java"
TaskManager,https://github.com/RohitKushvaha01/TaskManager,fdroid,"<p><b>TaskManager</b> is a tool for Android inspired by the Gnome system monitor. It requires <a href=""https://shizuku.rikka.app/"" target=""_blank"" rel=""noindex nofollow noopener"">Shizuku</a> to work.</p><p><b>Features:</b></p><ul><li>Monitor cpu usage</li><li>Monitor Ram usage</li><li>Monitor running linux processes</li><li>List process info (eg. ram usage,priority etc.)</li><li>Kill running process (Needs shizuku to be started by root)</li><li>Change Process priority (Needs shizuku to be started by root)</li></ul>",com.rk.taskmanager,,2026-02-23T00:00:00+00:00,True,high,medium,new,weak,https://github.com/RohitKushvaha01/TaskManager,,unknown,,0,0,False,,,,,,"TaskManager Task Manager <p><b>TaskManager</b> is a tool for Android inspired by the Gnome system monitor. It requires <a href=""https://shizuku.rikka.app/"" target=""_blank"" rel=""noindex nofollow noopener"">Shizuku</a> to work.</p><p><b>Features:</b></p><ul><li>Monitor cpu usage</li><li>Monitor Ram usa"
TaskManager,https://github.com/RohitKushvaha01/TaskManager,github_meta,A Task Manager for android,,,2026-04-30T08:56:12+00:00,True,medium,high,new,medium,https://github.com/RohitKushvaha01/TaskManager/releases/tag/v1.3.4,v1.3.4,installable,,0,0,False,taskmanager-v1.3.4.apk,,,,,"""requires shizuku"" in:readme :: RohitKushvaha01/TaskManager"
translatefgo,https://github.com/rayshift/translatefgo,github_meta,FGO Translation Project,,,2026-04-25T19:42:55+00:00,True,medium,high,new,medium,https://github.com/rayshift/translatefgo/releases/tag/2.3.6,2.3.6,installable,,0,0,False,io.rayshift.translatefgo-23600.apk,,,,,"""requires shizuku"" in:readme :: rayshift/translatefgo"
TurboIMS,https://github.com/Turbo1123/TurboIMS,github_code,Enhanced IMS Configuration Tool for Google Pixel Devices,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuProvider"" language:Java :: app/src/main/java/io/github/vvb2060/ims/ShizukuProvider.java"
Tweak-Android,https://github.com/lumkit/Tweak-Android,github_code,多功能安卓手机玩机工具箱,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" language:Kotlin :: app/src/androidMain/kotlin/io/github/lumkit/tweak/common/shell/provide/RuntimeProvider.kt"
Tweaker,https://gitlab.com/w1s3one805/Tweaker,gitlab,gh repo clone RikkaApps/Shizuku | stars: 0,,,2024-04-16T03:06:11.825000+00:00,False,medium,medium,new,weak,,,unknown,,0,0,False,,,,,,w1s3one805/Tweaker
Tweaker,https://github.com/zacharee/Tweaker,github_code,,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""moe.shizuku"" language:Kotlin :: app/src/main/java/com/zacharee1/systemuituner/util/ShizukuServiceManager.kt"
TxtNet-Browser,https://github.com/lukeaschenbrenner/TxtNet-Browser,github_code,An app that lets you browse the web over SMS,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" language:Java :: app/src/main/java/com/txtnet/txtnetbrowser/server/ServerDisplay.java"
uma-android-automation,https://github.com/steve1316/uma-android-automation,github_meta,Android application written in Kotlin with the sole purpose of completely automating a run of Uma Musume Pretty Derby.,,,2026-04-30T03:57:15+00:00,True,medium,high,new,medium,https://github.com/steve1316/uma-android-automation/releases/tag/v5.5.1,v5.5.1,installable,,0,0,False,"v5.5.1-UmaAndroidAutomation-arm64-v8a-release.apk, v5.5.1-UmaAndroidAutomation-armeabi-v7a-release.apk",,,"v5.5.1-UmaAndroidAutomation-arm64-v8a-release.apk, v5.5.1-UmaAndroidAutomation-armeabi-v7a-release.apk",,"""requires shizuku"" in:readme :: steve1316/uma-android-automation"
uninstallBlackForUserApps,https://github.com/sbmatch/uninstallBlackForUserApps,github_code,,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuBinderWrapper"" language:Java :: app/src/main/java/com/ma/uninstallBlack/service/UserService.java"
Universal Installer,https://github.com/pass-with-high-score/universal-installer,fdroid,"Universal Installer is a modern Android package manager that handles what the default installer can't — split APKs, bundled archives with OBB data, silent installs, and downloads from URLs. All wrapped in a clean Material 3 UI.<br><br>Supported Formats<br><br>- APK — Standard Android packages<br>- APKS — Split APK bundles<br>- XAPK — Compressed split bundles (APKPure format) with OBB<br>- APKM — Split bundles (APKMirror format)<br><br>Install From Anywhere<br><br>- Local file picker — Three modes: auto-scan device storage, browse packages only, or browse all files<br>- Remote download — Paste a URL; the package lands in Download/UniversalInstaller/ with its real filename, visible in any file manager<br>- Download history — Re-install from history, copy source URLs, manage files without digging through file managers<br>- Chrome / Gmail / Telegram integration — Open downloaded APKs from any source, even when the URL has no extension<br><br>Preview Before Installing<br>See app name, icon, version, package, file size, min/target SDK, supported CPU architectures, languages, permissions, split count, and OBB count — all before you commit.<br><br>OBB Support<br><br>- Bundled OBBs inside XAPK/APKM are detected and copied automatically to Android/obb/<br>- Standalone .obb files can be attached to any APK via the preview sheet (great for apps split across multiple sources)<br>- Runs as a foreground worker with progress notification — keeps copying even if you leave the app<br>- Smart fallback: direct I/O → Shizuku → SAF (per-package folder grant)<br><br>Root &amp; Shizuku Power User Features<br>With Root access or Shizuku enabled:<br><br>- Silent install / uninstall (no system prompts)<br>- Replace existing, allow downgrade, grant all permissions, allow test/debug packages, bypass low target SDK block, install for all users<br>- Set Install Source — Spoof the installer package (Google Play, Aurora, F-Droid, Amazon, Samsung, Huawei, Xiaomi, or custom) so apps with ""installed from Play Store"" checks accept your sideload<br><br>App Manager<br><br>- Full list with APK size, install date, last-used time<br>- Sort by Name / Size / Installed / Last used — ascending or descending<br>- Batch select via long-press<br>- Filter FAB for quick sort/filter; long-press FAB to scroll to top<br>- Uninstall logs with success/failure reason<br><br>Sync &amp; Share (LAN File Server)<br><br>- Built-in HTTP server to share and manage your packages across a local network (Wi-Fi)<br>- Beautiful web dashboard to download APKs to PC or upload new ones directly to your phone<br>- Real-time download progress and transfer tracking directly in the app<br>- Optional PIN protection to secure your file sharing sessions<br><br>Security<br><br>- VirusTotal hash lookup runs automatically on every picked file<br>- Optional full upload + multi-engine scan for unknown files (up to 650 MB)<br>- Clear verdict with malicious / suspicious / harmless / undetected engine counts<br><br>Device Utilities<br><br>- Storage card on the Install screen — free / total space at a glance<br>- Install history with per-app success/failure and error reasons<br>- Progress notifications for downloads, installs, and OBB copy<br><br>Privacy<br><br>- No internet required for core functionality<br>- VirusTotal scanning is optional and uses your own API key<br>- No ads, no tracking, no data collection<br>- Fully open source — inspect the code yourself<br><br>Website: https://universal-installer.pwhs.app<br>Privacy: https://universal-installer.pwhs.app/privacy<br>Terms: https://universal-installer.pwhs.app/terms<br>Source code: https://github.com/pass-with-high-score/universal-installer<br>",app.pwhs.universalinstaller,,2026-04-20T00:00:00+00:00,True,high,medium,new,weak,https://universal-installer.pwhs.app/,,unknown,,0,0,False,,,,,,"Universal Installer APK/APKS/XAPK/APKM installer with OBB, URL downloads, Shizuku & VirusTotal scans Universal Installer is a modern Android package manager that handles what the default installer can't — split APKs, bundled archives with OBB data, silent installs, and downloads from URLs. All wrapp"
universal-android-debloater-next-generation,https://github.com/Universal-Debloater-Alliance/universal-android-debloater-next-generation,github_meta,"Cross-platform GUI written in Rust using ADB to debloat non-rooted Android devices. Improve your privacy, the security and battery life of your device.",,,2026-04-30T10:12:16+00:00,True,medium,medium,new,medium,https://github.com/Universal-Debloater-Alliance/universal-android-debloater-next-generation/releases/tag/v1.2.0,v1.2.0,assets_only,,0,0,False,,,,,uad-ng-windows.exe-checksum.txt,"""uses shizuku"" in:readme :: Universal-Debloater-Alliance/universal-android-debloater-next-generation"
Universal-ReVanced-Manager,https://github.com/Jman-Github/Universal-ReVanced-Manager,github_code,"💊 An Android application to use ReVanced, Morphe and AmpleReVanced on that has extra features the official manager doesn't have",,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuBinderWrapper"" language:Kotlin :: app/src/main/java/app/revanced/manager/domain/installer/ShizukuInstaller.kt"
vibeX-rish-shell,https://github.com/xashdevelopment/vibeX-rish-shell,github_meta,VibeX Rish Shell - Android Shizuku Terminal App,,,2026-03-16T12:04:45+00:00,False,high,medium,new,medium,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" in:readme :: xashdevelopment/vibeX-rish-shell"
Volume Manager,https://github.com/yume-chan/VolumeManager,fdroid,"<p><i>Volume Manager</i> lets you control each app's volume independently. It requires <a href='https://shizuku.rikka.app/' target='_blank' rel='nofollow noopener'>Shizuku</a> to access privileged APIs.</p><p>You can change volume either from the main interface; by pressing any volume button and have a popup should appear, completely replace the default volume popup; or by enabling accessibility button and click that.</p>",moe.chensi.volume,,2025-08-18T00:00:00+00:00,True,high,medium,new,weak,https://github.com/yume-chan/VolumeManager,,unknown,,0,0,False,,,,,,Volume Manager Control each app's volume independently <p><i>Volume Manager</i> lets you control each app's volume independently. It requires <a href='https://shizuku.rikka.app/' target='_blank' rel='nofollow noopener'>Shizuku</a> to access privileged APIs.</p><p>You can change volume either from th
VolumeManager,https://github.com/yume-chan/VolumeManager,github_code,Control each app's volume independently.,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""moe.shizuku"" language:Kotlin :: app/src/main/java/moe/chensi/volume/Manager.kt"
WiFi Password Manager,https://github.com/Khh-vu/wifi-password-manager,fdroid,"<p>View, manage, backup/restore saved WiFi passwords using Shizuku or root access.</p><p><b>Features:</b></p><ul><li>View all saved networks with their passwords</li><li>Copy passwords and generate QR codes</li><li>Add notes to networks</li><li>Import/export networks as JSON with GZip compression and encryption options</li><li>Auto-save temporary networks</li></ul>",io.github.wifi_password_manager,,2026-03-05T00:00:00+00:00,True,high,medium,new,weak,https://github.com/Khh-vu/wifi-password-manager,,unknown,,0,0,False,,,,,,"WiFi Password Manager Simple app using Shizuku or root access to manage WiFi passwords View, manage, backup/restore saved WiFi passwords using Shizuku or root access.

<b>Features:</b>

- View all saved networks with their passwords
- Copy passwords and generate QR codes
- Add notes to networks
- Im"
wifi-password-manager,https://github.com/Khh-vu/wifi-password-manager,github_code,Simple app using Shizuku or root access to manage WiFi passwords,,,2026-04-29T11:22:22+00:00,True,high,high,new,strong,https://github.com/Khh-vu/wifi-password-manager/releases/tag/v1.12,v1.12,installable,,0,0,False,app-release.apk,,,,,"""ShizukuProvider"" language:Kotlin :: app/src/main/java/io/github/wifi_password_manager/utils/Context.kt"
wifi_qs,https://github.com/rostopira/wifi_qs,github_meta,,,,2026-04-21T20:08:26+00:00,False,medium,medium,new,medium,https://github.com/rostopira/wifi_qs/releases/tag/latest,latest,none,,0,0,False,,,,,,"""uses shizuku"" in:readme :: rostopira/wifi_qs"
WiFiList,https://github.com/ThaiCao/WiFiList,github_code,,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuProvider"" language:Kotlin :: app/src/main/java/tk/zwander/wifilist/MainActivity.kt"
wireless-adb-switch,https://github.com/Smooth-E/wireless-adb-switch,github_code,An app that allows you to switch Android's Wireless Debugging feature on and off quickly. It provides several widgets and a quick settings tile to do this.,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" language:Java :: app/src/main/java/com/smoothie/wirelessDebuggingSwitch/UserService.java"
WSA-Tray-Helper,https://github.com/7gxycn08/WSA-Tray-Helper,github_meta,Start/Stop and Monitor WSA from System Tray.,,,2026-04-27T01:33:08+00:00,True,medium,medium,new,medium,https://github.com/7gxycn08/WSA-Tray-Helper/releases/tag/v1.0.1.2,v1.0.1.2,assets_only,,0,0,False,,,,,WSA-Tray-Helper-Setup.sha256,"""moe.shizuku"" in:readme :: 7gxycn08/WSA-Tray-Helper"
wsa_intergrated_content,https://github.com/ngyyuusora/wsa_intergrated_content,github_meta,适用于Windows安卓子系统的使用体验提升资料。,,,2025-08-05T11:46:09+00:00,False,medium,medium,new,medium,,,unknown,,0,0,False,,,,,,"""moe.shizuku"" in:readme :: ngyyuusora/wsa_intergrated_content"
X-Shizuku,https://github.com/Mbilse/X-Shizuku,github_meta,Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.,,,2026-03-16T12:00:03+00:00,False,high,medium,new,medium,,,unknown,,0,0,False,,,,,,"""rikka.shizuku"" in:readme :: Mbilse/X-Shizuku"
xiaomi-privacy-bypass,https://github.com/fai-salms/xiaomi-privacy-bypass,github_meta,Bypass Xiaomi’s Privacy Password without factory reset.,,,2026-04-28T16:50:17+00:00,False,medium,medium,new,medium,,,unknown,,0,0,False,,,,,,"""moe.shizuku"" in:readme :: fai-salms/xiaomi-privacy-bypass"
xperia-camera-button,https://github.com/aaronkh/xperia-camera-button,github_meta,,,,2025-05-07T23:36:09+00:00,False,medium,medium,new,medium,,,unknown,,0,0,False,,,,,,"""requires shizuku"" in:readme :: aaronkh/xperia-camera-button"
XPlan,https://github.com/ItosEO/XPlan,github_code,X计划，合并版,,,,False,high,low,new,strong,,,unknown,,0,0,False,,,,,,"""ShizukuBinderWrapper"" language:Kotlin :: app/src/main/java/com/itos/xplan/utils/OShizuku.kt"
